"timestamp"	"author"	"message"
"2026-06-30T17:59:47.789000+00:00"	"meatsus"	"so far ive only looked at the assembly produced from riscv64-unknown-elf-objdump"
"2026-06-30T18:00:12.857000+00:00"	"meatsus"	"it produced freaking 1.5GB of assembly"
"2026-06-30T18:01:10.401000+00:00"	"serplay228"	"you've just used objectdump?"
"2026-06-30T18:01:31.666000+00:00"	"meatsus"	"yeah 🥲"
"2026-06-30T18:02:06.908000+00:00"	"serplay228"	"i think you'd better get ghidra, its smarter in some way"
"2026-06-30T18:03:28.414000+00:00"	"petrikrohn_26497"	"The file we are looking for is only `0x6000` or 25k bytes long. A disassembly is about 390 kB."
"2026-06-30T18:04:10.219000+00:00"	"serplay228"	"ig we are dismantling the wrong file then"
"2026-06-30T18:06:00.675000+00:00"	"meatsus"	"right that file is within the ELF structure somewhere right?"
"2026-06-30T18:33:47.865000+00:00"	"petrikrohn_26497"	"This is the 515 booter in disassembled format. You should be able to find and create similar file for 580. Note the mixup at address 0x100. The code starts from fresh after the zero padding that sits between the encrypted and plain text parts."
"2026-06-30T18:37:24.511000+00:00"	"serplay228"	"is the booter still gsp_tu10x.bin living at the /lib/firmware/nvidia/580.159.03?"
"2026-06-30T18:39:21.444000+00:00"	"serplay228"	"i am so confused right now"
"2026-06-30T19:06:56.057000+00:00"	"petrikrohn_26497"	"Most likely not. I think it is the GSP code for the RISC-V processor. But yes, the GA100 uses the Turing code for the GSP. But most like this is the production version, that we cannot open."
"2026-06-30T20:21:30.603000+00:00"	"arabel1la"	"Just to make it sure: we create a payload -- a sequence of bytes right after the signature, such that it overwrites IMEM in a way that 1) writes the same value to both canaries 2) hijacks return address such that it jumps to some function in the original core (""a gadget"") which result in illegal memory access and overwrites PLM. After than we write to BAR0 right from host and disable fuses. Am I right?"
"2026-06-30T20:30:26.467000+00:00"	"petrikrohn_26497"	"Yes, almost - There is no signature. We simply write 63k of padding to overwrite everything and reach the end of the stack. - The signature buffer is in the 64k DMEM. There is no way to write to IMEM. It is a different address space. (Harvard architecture) - Jumps to the *tail* of some function. Not the start address. - For the SM speed select OTP fuses, we overwrite the `FUSE_SS_PLM`    at `0x008200FC`. For memory, we can write directly to `FBPA_CFG1_BROADCAST`    at `0x009A0204`"
"2026-06-30T20:34:45.867000+00:00"	"petrikrohn_26497"	"As to fuses, we still do not know if any of these fuses are actually burnt to the silicon, or if they are simply set by the nerfed 170HX VBIOS file."
"2026-06-30T20:36:37.785000+00:00"	"meatsus"	"Sun mentioned in the other discord that his fix is persistent so maybe its firmware thing"
"2026-06-30T20:38:43.568000+00:00"	"bigptoughneigh"	"I thought it was only persistent through driver reset rather than full power cycle?"
"2026-06-30T20:39:03.398000+00:00"	"petrikrohn_26497"	"Yes, the changes survive a driver reload, but will not survive a reboot or DEVINIT."
"2026-06-30T20:39:09.097000+00:00"	"meatsus"	"I see"
"2026-06-30T20:39:33.214000+00:00"	"meatsus"	"well the bootloader ropchain exploit technically also survives that, right?"
"2026-06-30T20:40:50.933000+00:00"	"bigptoughneigh"	"Ropchain doesn’t even need gsp I don’t think"
"2026-06-30T20:41:26.108000+00:00"	"arabel1la"	"do we know the DMEM address of the signature end?"
"2026-06-30T20:42:12.135000+00:00"	"meatsus"	"well the final result is BAR0 values overwrite so its a 1-time setup and then the driver can reload no problem right?"
"2026-06-30T20:42:54.419000+00:00"	"bigptoughneigh"	"Im trying to patch the driver instead of dma but not sure it will work."
"2026-06-30T20:44:47.005000+00:00"	"meatsus"	"<@1497241385647214742> you provided the 515 bootloader but the paper specifically calls for 580 I think also I think you're the only one that can answer arabella's question about the DMEM"
"2026-06-30T20:45:15.712000+00:00"	"meatsus"	"tell me if im being too annoying with the pings"
"2026-06-30T20:46:59.739000+00:00"	"bigptoughneigh"	"I think arabus’ exploit was 580.179.03 or something based. Pretty sure it was 03, not sure about the rest."
"2026-06-30T20:47:40.416000+00:00"	"meatsus"	"580.159.03?"
"2026-06-30T20:48:33.758000+00:00"	"bigptoughneigh"	"Yeah prolly. Most sure about the 03 and it was 580… not sure about the middle 3"
"2026-06-30T20:49:36.884000+00:00"	"meatsus"	"from my .run files wget list in <#1520424135849934961>  thats the only one ending in 03"
"2026-06-30T20:51:32.837000+00:00"	"bigptoughneigh"	"I don’t know if the specific version matters though, or even if Nvidia has been scrubbing them… cmp170hx was like 30k units I thought… less than 0.1% of ga100 manufacturing?"
"2026-06-30T20:52:01.907000+00:00"	"meatsus"	"30k seems a little low to me ngl"
"2026-06-30T20:52:17.744000+00:00"	"meatsus"	"I think I can safely guesstimate 300k"
"2026-06-30T20:52:20.323000+00:00"	"petrikrohn_26497"	"Yes, the fake signature must be `0xF800` or 63488 bytes long. The start address of the signature buffer is `0x800`."
"2026-06-30T20:53:36.653000+00:00"	"bigptoughneigh"	"I saw a table somewhere with all the cmp production or sales numbers, no idea what timeframe or source it covered"
"2026-06-30T20:54:52.972000+00:00"	"meatsus"	"when it comes to hardware I primarily see reports of one big german chain, but idk about the rest of the world nvidia doesn't want anyone to know how many CMP cards were sold"
"2026-06-30T20:55:08.871000+00:00"	"meatsus"	"in fact they were fined 2-3 times for lying about CMP cards"
"2026-06-30T20:55:21.730000+00:00"	"bigptoughneigh"	"Whoa didn’t know that"
"2026-06-30T20:55:48.236000+00:00"	"meatsus"	"yeah I remember funny little things like that like HP being sued 3+ times for intentionally making bad laptop coolers so the laptops die faster"
"2026-06-30T20:56:32.430000+00:00"	"meatsus"	"or lenovo, hp and intel being sued for making office-pc cartel and artificially pushing AMD out of prebuilts"
"2026-06-30T20:56:47.177000+00:00"	"meatsus"	"that was ~15 years ago, AMD never recovered"
"2026-06-30T20:57:23.354000+00:00"	"bigptoughneigh"	"I mean 2010 AMD CPUs were absolute garbage"
"2026-06-30T20:57:39.278000+00:00"	"bigptoughneigh"	"But yeah"
"2026-06-30T20:57:47.813000+00:00"	"meatsus"	"a raspberry 5 can probably beat FX 8350 lol"
"2026-06-30T21:30:41.253000+00:00"	"arabus_74064"	"AMD 40 years garbage,and the next 40 years garbage,dont buy!"
"2026-07-01T08:31:09.119000+00:00"	"serplay228"	"how the fuck, ive managed to decode the booter"
"2026-07-01T08:31:23.442000+00:00"	"serplay228"	"it has ARM64 asm in it"
"2026-07-01T08:31:24.941000+00:00"	"serplay228"	"wtf"
"2026-07-01T08:43:25.771000+00:00"	"serplay228"	"sorry, my mistake"
"2026-07-01T08:43:35.128000+00:00"	"serplay228"	"i was wrong"
"2026-07-01T08:43:41.152000+00:00"	"serplay228"	"thats still risc-v"
"2026-07-01T08:53:58.677000+00:00"	"meatsus"	"give some instructions for that please, would be much appreciated"
"2026-07-01T08:55:08.973000+00:00"	"meatsus"	"guess I should try ghidra?"
"2026-07-01T08:55:14.394000+00:00"	"serplay228"	"nah"
"2026-07-01T08:55:21.583000+00:00"	"serplay228"	"just add 12 bytes to the end"
"2026-07-01T08:56:22.719000+00:00"	"serplay228"	"<@1497241385647214742> can i share the decrypted booter here?"
"2026-07-01T08:56:34.246000+00:00"	"meatsus"	"ask <@150790491548418048> as well"
"2026-07-01T09:38:44.387000+00:00"	"bigptoughneigh"	"I have no idea what’s safe vs not to share"
"2026-07-01T09:40:18.226000+00:00"	"serplay228"	"fuh, entropy is still too big, to be true"
"2026-07-01T10:24:33.046000+00:00"	"arabel1la"	"Did someone encounter a linux kernel panic + reboot after exploit?"
"2026-07-01T10:25:12.975000+00:00"	"arabel1la"	"like the first insmod of normal driver right after the rop"
"2026-07-01T10:27:36.497000+00:00"	"petrikrohn_26497"	"Please share it as widely as  possible. But we must first figure out that we got everything right. No point is sharing gibberish."
"2026-07-01T10:56:24.952000+00:00"	"arabel1la"	"question. the very beginning of a booter clears r0-r16, so the gadgets should do what we want withing a single load?"
"2026-07-01T11:03:38.592000+00:00"	"arabel1la"	"Just to make sure I understand things right.  ```                                                       00007dd9: 8f 40 63 00        C  mov $r15 0x6340 00007ddd: bf ff                 ld b32 $r15 D[$r15] 00007ddf: f4 30 fc              add $sp -0x4 00007de2: fe 49 01              mov $r9 $sp 00007de5: a0 9f                 st b32 D[$r9] $r15 00007de7: 0f 47                 mov $r15 0x47 00007de9: 49 00 10              mov $r9 0x1000 00007dec: f7 9f 00              iowrs I[$r9] $r15 00007def: 3e ef 7d 00         B lbra 0x7def ```  this guy is a canary checker function?"
"2026-07-01T11:12:47.403000+00:00"	"arabel1la"	"or how we pre-set registers with target values? I thing I know the gadget that writes 0x02779000 to MMIO[$r14], but I am unaware how to write 0x009A0204 to r14"
"2026-07-01T12:40:06.634000+00:00"	"arabel1la"	"wait, you din't have 580 asm yet?"
"2026-07-01T12:40:37.554000+00:00"	"arabel1la"	""
"2026-07-01T12:45:33.151000+00:00"	"arabel1la"	"Driver-side boot chain (NVIDIA tree):  kgspExecuteBooterLoad_TU102()        kernel_gsp_booter_tu102.c   image prep:   kgspAllocateBooterLoadUcodeImage -> s_allocateUcodeFromBinArchive      -> kgspGetBinArchiveBooterLoadUcode_GA100()   returns the embedded archive      -> s_patchBooterUcodeSignature()              patches the HS signature in DBG vs PROD selected at  kernel_gsp_booter.c:216  via kgspIsDebugModeEnabled_HAL().  The generated .c archive holds, per chip, labelled blobs: IMAGE_{DBG,PROD}, HEADER_{DBG,PROD}, SIG_{DBG,PROD}, plus patch metadata."
"2026-07-01T13:15:16.421000+00:00"	"meatsus"	"if you make a code block with 3 opening ` and 3 closing, discord will not stylize the text and remove the * and _"
"2026-07-01T15:19:09.587000+00:00"	"petrikrohn_26497"	"This is decrypted and disassembled correctly. ~~However it seem to be the wrong or different file.~~ The stack canary `panic()` is at `0x7dd9`. Note the `lbra` self-loop at the end of the function. In the file we are looking for, it is at address  `0x04a7`. ` 00007dd9: 8f 40 63 00        C  mov $r15 0x6340 00007ddd: bf ff                 ld b32 $r15 D[$r15] 00007ddf: f4 30 fc              add $sp -0x4 00007de2: fe 49 01              mov $r9 $sp 00007de5: a0 9f                 st b32 D[$r9] $r15 00007de7: 0f 47                 mov $r15 0x47 00007de9: 49 00 10              mov $r9 0x1000 00007dec: f7 9f 00              iowrs I[$r9] $r15 00007def: 3e ef 7d 00         B lbra 0x7def ` ### Correction This is correct after all. There is another self-loop at `0x04a7` `000004a7: 3e a7 04 00         B lbra 0x4a7`  **P.S**. I would love to work on this now, but I must go and speak with some American journalist. Setting up studio now. (Nothing to do with technology.)"
"2026-07-01T15:29:02.263000+00:00"	"meatsus"	"<@1171545720453607504> the file above says fuc5, doesn't 170hx use falcon v6?"
"2026-07-01T15:40:16.208000+00:00"	"ju5t5omedude"	"You posted a YouTube vid once that appeared to be yours.  Are you a YouTube celeb?"
"2026-07-01T15:46:39.558000+00:00"	"petrikrohn_26497"	"No."
"2026-07-01T15:54:05.234000+00:00"	"arabel1la"	"idk, I picked whatever worked. why do you think it uses 6th ?"
"2026-07-01T16:00:49.352000+00:00"	"meatsus"	"envytools/docs/envydis/index.rst ```   For falcon:    - fuc0: falcon version 0 [G98, MCP77, MCP79]   - fuc3: falcon version 3 [GT215 and up]   - fuc4: falcon version 4 [GF119 and up, selected engines only]   - fuc5: falcon version 5 [GK208 and up, selected engines only]   - fuc6: falcon version 6 [GP102 and up, selected engines only] ```"
"2026-07-01T16:02:08.538000+00:00"	"meatsus"	"it was written 8 years ago"
"2026-07-01T16:02:31.780000+00:00"	"meatsus"	"not sure why envytools is not being updated, perhaps the maintainers lost faith in humanity like a lot of other FOSS maintainers"
"2026-07-01T16:04:14.389000+00:00"	"meatsus"	"Gemini said it got superseded by envyhooks https://gitlab.freedesktop.org/nouveau/envyhooks"
"2026-07-01T16:04:59.528000+00:00"	"meatsus"	"oh its a Rust project as well so there should be 0 build issues"
"2026-07-01T16:10:43.035000+00:00"	"meatsus"	"nvm it doesn't provide the same functionality or any documentation in the repo or the code"
"2026-07-01T19:38:44.757000+00:00"	"arabel1la"	"booter binary layout (according to header):  0-0x100: NS bootstrap 0x100-0x8600: HS code, it has zeros ofsets for signature. 0x8700- 0x6400: data (osData)    kernel_gsp_booter.c:329: ``` pUcode->hsSigDmemAddr = patchLoc - pUcode->dataOffset;   // <-- ""hs Sig Dmem Addr"" ```  And s_patchBooterUcodeSignature (line 168) writes the sig into the image buffer at patchLoc: ```   portMemCopy(pImage + sigDestOffset, sigSize, pSignatures + ..., sigSize); ```   patchLoc = 0x8900 -> signature lands at 0x8900 - 0x8600 =0x200 in DMEM!   <@1497241385647214742> don't you remember where that 0x800 came from?"
"2026-07-01T20:15:38.298000+00:00"	"petrikrohn_26497"	"Jon's paper says, that `SIGSZ=0xf800` — meaning, that the start address of the signature buffer is `0x800`. > ` > # (B) uniform fill V=0x4a7 (address of an IMEM self-loop gadget) -> HS PC control > staged signature = 0x4a7 repeated; DMA smashes guard/canaries/return-addrs to 0x4a7 > SIGSZ=0xf800 pc=0x4a7 spin=0x4a7 CANARY=False MB0=0x31 # canary PASSED, PC hijacked to V > ` If you want to test this, just fill the buffer with longer and longer sequences of 0x4a7. If the canary passes, but Falcon is stuck in self-loop, then you have reached the end of the stack.  Some sources claim, that the signature should only be `0xf700` bytes long, but I think that is wrong."
"2026-07-01T20:31:59.308000+00:00"	"arabel1la"	"one more thing I do not understand:   > For the SM speed select OTP fuses, we overwrite the `FUSE_SS_PLM` at `0x008200FC`. For memory, we can write directly to `FBPA_CFG1_BROADCAST` at `0x009A0204`  1) these are falcon dmem adresses, right? if so, why do we need to use some gadget if we can simply overwrite it with DMA wich loads singature 2) if it does not live in dmem, then where?  3) do I understand it right, that no matter what happends next, if these values are overwritten, wee can overwrite BAR? and it does not mater if after our patch falcon will end at panic loop or just do some garbage? 4) if not, and we actually need to let it do its falcony jobs, how John's attack intended to be working? it overwrites stack and most of other data..."
"2026-07-01T20:35:47.762000+00:00"	"petrikrohn_26497"	"> 1) these are falcon dmem adresses, right? if so, why do we need to use some gadget if we can simply overwrite it with DMA wich loads singature The DMEM is only 64k with a 16-bit address space. We need to write to the 32-bit BAR0 address space."
"2026-07-01T23:25:55.382000+00:00"	"scallion_9883"	"<@813605041536761919>  can you confirm if you're still working through your RE separately?"
"2026-07-01T23:32:42.825000+00:00"	"scallion_9883"	"I ask because you were careless enough to post lapsus derived info in your own repos prior to the prior nuking <@813605041536761919>"
"2026-07-01T23:33:12.189000+00:00"	"bigptoughneigh"	"Should i boot him from verified?"
"2026-07-01T23:33:21.594000+00:00"	"scallion_9883"	"and with word of an ""archive"" and ""screenshots"" would like a response"
"2026-07-01T23:33:35.775000+00:00"	"scallion_9883"	"no don't boot him, lets give him a chance to respond"
"2026-07-01T23:37:19.424000+00:00"	"scallion_9883"	"I don't care about who releases at this point as long as its done responsibly"
"2026-07-02T01:44:40.519000+00:00"	"_j3ns"	"I don't understand your question."
"2026-07-02T01:56:29.855000+00:00"	"scallion_9883"	"you have a separate discord & repo which is locked down, yes? which is a view of what we were doing previously?"
"2026-07-02T01:56:48.862000+00:00"	"scallion_9883"	"If I'm off base please let me know"
"2026-07-02T01:57:18.922000+00:00"	"scallion_9883"	"but from what I've gathered from here and elsewhere - you're trying to RE what was done in the OE chat"
"2026-07-02T01:58:34.895000+00:00"	"scallion_9883"	"that is not disagreeable in my mind - but I want to make sure you're going to be more careful than your previous disclosure.  your carelessness in your repo with lapsus code and naming names etc was a primary driver of why the previous discord was nuked <@813605041536761919>"
"2026-07-02T02:03:07.187000+00:00"	"scallion_9883"	"if you are going down that route - my suggestion would be to do nothing and let the rest of the cleanroom folk here etc do their job separately and less carelessly"
"2026-07-02T02:04:52.481000+00:00"	"_j3ns"	"Yes, I have a locked down Discord and repo. I don't currently have plans of releasing and probably won't for a very long time. I see how what I did was a mistake and that certainly won't happen again."
"2026-07-02T02:05:36.688000+00:00"	"scallion_9883"	"good to know, and happy you'll be more responsible with others work and privacy in the future"
"2026-07-02T02:18:18.870000+00:00"	"scallion_9883"	"sorry @everyone  carry on - nothing to see here"
"2026-07-02T02:21:47.694000+00:00"	"scallion_9883"	"https://klipy.com/gifs/please-disperse"
"2026-07-02T03:47:19.305000+00:00"	"bigptoughneigh"	"Anyone in the CVP been able to get fable to help with this at all? I'm at a loss, stuck with just using opus"
"2026-07-02T04:17:58.026000+00:00"	"meatsus"	"Fable is impossible to use, some user had it reject a response after saying “Hi”"
"2026-07-02T06:34:15.204000+00:00"	"_j3ns"	"I think I've figured out a much better strategy for using AI agents on this topic. For a lot of the work, I delegate it to OpenCode's Big Pickle model. Give it paswordless sudo (in an sandbox), a debug loop, an objective and you've got an easy system that can help tremendously. Plus, you get unlimited token usage when you use Big Pickle."
"2026-07-02T10:17:27.497000+00:00"	"bigptoughneigh"	"I definitely didn't have IOMMU in translated mode this whole time. It wouldn't have affected my ability to get anything working, of course."
"2026-07-02T11:58:19.469000+00:00"	"bigptoughneigh"	"is the only way to get this for 580 dirty? Or does there exist a clean way?"
"2026-07-02T12:20:53.756000+00:00"	"ju5t5omedude"	""
"2026-07-02T12:29:40.708000+00:00"	"petrikrohn_26497"	"We have already created the ""clean"" 580 booter_load assembly file from the debug binary. No Nvidia NDA secrets or secret keys were used. Only data from Nvidia's open source drivers and test keys form Nvidia's public web pages."
"2026-07-02T12:31:05.204000+00:00"	"bigptoughneigh"	"Is that pulled from DMEM before the cpu starts?"
"2026-07-02T12:35:36.718000+00:00"	"petrikrohn_26497"	"No. The debug `booter_load` binary is compiled as an array into Nvidia's `.ko` driver file. The Nouveau driver package has a tool for extracting the Falcon binaries from the Nvidia files. It took us two days to figure this out.  P.S. - The debug binary is also available in Nvidia's Github repository in this file. The format is however difficult to use. https://github.com/NVIDIA/open-gpu-kernel-modules/blob/main/src/nvidia/generated/g_bindata_kgspGetBinArchiveBooterLoadUcode_GA100.c"
"2026-07-02T12:39:19.818000+00:00"	"bigptoughneigh"	"Awesome! Sounds like I’m playing catchup. I don’t really trust my own ability to tell if something is tainted or not, but that sounds completely clean to me. Am I understanding right that the booter is plaintext and can be used to check gadgets?"
"2026-07-02T12:45:59.786000+00:00"	"arabel1la"	"Doesn't it require Petri tool to decrypt? which is not clean"
"2026-07-02T12:47:37.108000+00:00"	"petrikrohn_26497"	"My tool is clean. No Nvidia secrets involved. Just basic understanding of cryptography and how test keys are generated and used."
"2026-07-02T12:48:51.525000+00:00"	"arabel1la"	"so the base debug key is public?"
"2026-07-02T12:48:54.014000+00:00"	"bigptoughneigh"	"Ok that’s the kicker then, I’ll try to eval, other opinions welcome"
"2026-07-02T12:54:38.287000+00:00"	"m3gagluk"	"hm. was that what we were looking for https://github.com/ttabi/extract-firmware-nova/blob/main/extract-firmware-nova.py"
"2026-07-02T12:57:10.291000+00:00"	"petrikrohn_26497"	"It is always just the MD5 initialization vector `...0123456789abcdef...` with the key number as the last byte. The key data in the tool comes from here. The source is stated in the comments. https://docs.nvidia.com/jetson/archives/r39.2/DeveloperGuide/SD/Security/SecureBoot/KeyPreparation.html"
"2026-07-02T12:58:29.868000+00:00"	"bigptoughneigh"	"That’s huge. Sorry I didn’t follow that sooner. Was wondering how anyone was working on the rop chain cleanly and figured it wasn’t possible… my bad"
"2026-07-02T13:06:49.428000+00:00"	"petrikrohn_26497"	"### Do not use 12345678 as your secret key Test keys are always supposed to be trivial and simple to remember. There should be no false impression that they are secure. Thousands of people know them anyway and could leak them at any moment.  The mistake Nvidia made was not using trivial 123456... test or ""debug"" keys. It was including exactly the same binary in the debug and production branches. (And of course, signing a binary with a serious vulnerability.)"
"2026-07-02T13:08:26.014000+00:00"	"bigptoughneigh"	"Excuse my ignorance but we can’t know that the debug and prod binary is the same though. At least not cleanly?"
"2026-07-02T13:11:07.977000+00:00"	"icematty"	"It’s pretty easy to test that I feel like. Someone’s first intuition would be to try the same key"
"2026-07-02T13:11:26.445000+00:00"	"icematty"	"Since it’s public knowledge , sorry if I’m Not understanding correctly"
"2026-07-02T13:14:34.924000+00:00"	"bigptoughneigh"	"Ah ok, I'll see if that works... truly absurd if that's what Nvidia did."
"2026-07-02T13:16:10.590000+00:00"	"petrikrohn_26497"	"At first I thought that the ""debug"" code could have been compiled with a `-debug` flag and would contain some additional bytes. But even then it would have been possible to remove the debug stuff and guess the production binary. AES-ECB would make it possible to verify step by step.  In the end this was not needed: - The binaries were exactly the same size. - The ROP chain worked, even when we only saw the debug version. The proof is in the pudding, as the British say."
"2026-07-02T15:21:49.418000+00:00"	"bigptoughneigh"	"<@1171545720453607504> re: https://discord.com/channels/1520424135245693040/1520424135849934961/1522259340185043014, I'm still getting 0x31, not 0x47 even if I put the 0x7dd9 everywhere in the buffer... I've got to be missing something here."
"2026-07-02T15:23:03.817000+00:00"	"bigptoughneigh"	"I'm trying to do this driverless, though, so maybe the setup is completely different?"
"2026-07-02T15:33:21.709000+00:00"	"bigptoughneigh"	"Yeah, it worked just fine patching the driver, disregard the retard"
"2026-07-02T16:15:42.778000+00:00"	"bigptoughneigh"	"The AI: ""But I found a cleaner way   around it than the community's 0x11b3 idea: enter 0x10aa at 0x10b9, skipping   its mov r0,r10 / mov r1,r11 copies, so it takes the address in r0 and value in   r1 — both of which 0x4d4's mpopaddret $r6 pops from the stack. No r10/r11   needed. Let me build that and go for a real protected-register write and read it back.""  **hard bricks the test bench"
"2026-07-02T16:18:39.731000+00:00"	"bigptoughneigh"	"I sure hope I can run better models on these cards some day lol"
"2026-07-02T16:23:27.832000+00:00"	"bigptoughneigh"	"https://cdn.discordapp.com/attachments/157224887113482240/1521669757139550218/anyone-else-noticing-this-v0-85zfqy6srfah1.png?ex=6a47a725&is=6a4655a5&hm=43fb9aac5ffcbda27e0cdaccde26254d3ae6687e658f61c1cc5352f31ce50452"
"2026-07-02T16:25:18.320000+00:00"	"serplay228"	"Depends on the ai in the context"
"2026-07-02T16:25:52.745000+00:00"	"petrikrohn_26497"	"I have been wondering if any of the Really Cool Hackers in the old Discord ever read or needed any of my comments. But finally I realized, maybe the Cool Hackers did not care, need, comment on, or even read my comments, but their AI bots sure did! I noticed that that if I brought up an issue, some Cool Kid would post a solution within 30 minutes."
"2026-07-02T16:26:36.849000+00:00"	"ju5t5omedude"	"Discord data sales go brrrr"
"2026-07-02T16:27:31.381000+00:00"	"bigptoughneigh"	"Thanks for helping move stuff along. 😄 Do we have a set of offsets for r0-r8 and RA2  that are clean for a payload patch, or a cleanly built emulator, or is the emulator the next step that we really should do?"
"2026-07-02T16:35:26.110000+00:00"	"petrikrohn_26497"	"I still do not understand how this would work. The relevant code is here: ` 000010c5: b2 0b                 mov b32 $r11 $r0 000010c7: 8a 00 c1 01           mov $r10 0x1c100 000010cb: 7e 24 82 00           lcall 0x8224 000010cf: b2 1b                 mov b32 $r11 $r1 000010d1: 8a 00 c2 01           mov $r10 0x1c200 000010d5: 7e 24 82 00           lcall 0x8224`  Yes, we are able to set $r11 twice. But in both cases the address in $r10 set to a fixed value before calling `BAR0Write($r10, $r11)` at `0x8224`."
"2026-07-02T16:41:04.582000+00:00"	"bigptoughneigh"	"oh, what the AI suggested didn't quite work. Here's some slop it passed over to excuse why it didn't work:  ""Good critique to engage with — but I think it's a misread of 0x10aa, and   separately, yes, I'd now recommend the emulator. Let me take both.    On the 0x10b9 entry (it does work)    The community member is reading 0x8224 as ""BAR0Write(r10, r11)"" and correctly   noticing r10 is pinned to 0x1c100 / 0x1c200. But those two addresses are the    BAR0-master interface, not the final target:   - I[0x1c100] = the master's ADDRESS register → gets r0 (our target PRI   address)   - I[0x1c200] = the master's DATA register → gets r1 (our value)   - I[0x1c000] = 0x800000f2 = the trigger → performs the external write of r1 to   address r0    So 0x8224 is just the low-level local register write, and 0x10aa uses it three   times to drive the master. Entering at 0x10b9 with r0=addr, r1=value   genuinely programs an arbitrary external PRI write — and the booter itself   uses exactly this path (0x29b8 → 0x10aa) to write its WPR2 registers, so r0/r1   provably survive the intermediate 0x1064/0x8264 calls. The approach is sound;   my failure was the stack offsets (the first-returning frame isn't 0x4d4, so   r0/r1 weren't where I put them), not the write gadget."""
"2026-07-02T16:41:28.305000+00:00"	"bigptoughneigh"	"bonsai 1-bit"
"2026-07-02T16:41:39.248000+00:00"	"serplay228"	"Oh"
"2026-07-02T16:41:46.452000+00:00"	"serplay228"	"It will be better"
"2026-07-02T16:41:50.833000+00:00"	"serplay228"	"It must be better"
"2026-07-02T17:07:09.218000+00:00"	"serplay228"	"If it will be the same or worse, i will be very disappointed in the ai as the whole"
"2026-07-02T17:08:27.666000+00:00"	"serplay228"	"Or were you just joking, and ive been fooled?"
"2026-07-02T17:09:25.246000+00:00"	"bigptoughneigh"	"yeah that was opus 4.8"
"2026-07-02T17:10:15.382000+00:00"	"serplay228"	"And now i have a question in my mind, how i can use the bonsai 1 bit or just local llms the most effective way possible"
"2026-07-02T17:15:06.062000+00:00"	"petrikrohn_26497"	"It may be useful, especially for AI work, to create simplified version of the booter by removing all the code related to canary checking. Token count will reduce drastically. It might even be possible to run this leaner code on simulator.  But first one must give each of the functions labels based on the address in the full code. Function calls should go to these symbolic names, instead of addresses.  This may be a task best suited for an AI bot."
"2026-07-02T18:08:50.665000+00:00"	"adih1266"	"Does the emulator from here work for running the booter? https://github.com/vbe0201/faucon/tree/main"
"2026-07-02T18:48:51.853000+00:00"	"meatsus"	"""For the time being, faucon explicitly targets the fuc5 generation of these MCUs.""  I am once again asking - is the 170hx fuc5 or fuc6"
"2026-07-02T18:49:05.829000+00:00"	"meatsus"	"and how different are they"
"2026-07-02T19:23:02.501000+00:00"	"ju5t5omedude"	"Question for the gurus.  Would the potential patches or unlocks impact use in diffusion models as well?   I'm unfamiliar about the matrix algebra/maths involved in either LLMs or diffusion models"
"2026-07-02T19:23:27.515000+00:00"	"bigptoughneigh"	"yes"
"2026-07-02T19:24:29.729000+00:00"	"bigptoughneigh"	"full memory unlock might make compute slower for a currently unthrottled workload due to refresh collisions, but in general, the vast majority of workloads should see a significant performance uplift"
"2026-07-02T19:26:13.621000+00:00"	"serplay228"	"Diffusion tasks should become much faster"
"2026-07-02T19:26:47.390000+00:00"	"serplay228"	"They are mostly compute-bound, so, with an addition of compute, they should be less bound"
"2026-07-02T19:48:38.908000+00:00"	"ju5t5omedude"	"I know there was a poll about unlocking tensor cores as well.  This would still be a work in progress?"
"2026-07-02T19:49:56.069000+00:00"	"serplay228"	"As ive heard, dirty room devs achieved 200 tflops on hhma"
"2026-07-02T19:50:08.303000+00:00"	"serplay228"	"That's tensor cores"
"2026-07-02T19:51:13.396000+00:00"	"ju5t5omedude"	"On a somewhat related question.  I was reading about 3080 & 3090 memory and PCB swaps.   I am guessing the lock exists on the core and not elsewhere?  Mining cards would make for cheap cores but would be meaningless if core locked"
"2026-07-02T19:52:01.796000+00:00"	"ju5t5omedude"	"Granted, now I'm talking different CMP cards, not 170, but suspect trickle down effects will be forthcoming as was the case with the patch and rayden's driver"
"2026-07-02T19:59:26.398000+00:00"	"serplay228"	"70 hx and 90 hx use ampere loader"
"2026-07-02T19:59:47.278000+00:00"	"serplay228"	"And analysis of it wasn't yet been a thing"
"2026-07-02T20:00:00.794000+00:00"	"serplay228"	"Because potential is quite limited"
"2026-07-02T20:01:44.580000+00:00"	"serplay228"	"So if you will manage to decrypt, disassemble, and find something like vulnerability to unlock them, they will be good enough for cores switch"
"2026-07-02T20:03:37.378000+00:00"	"bigptoughneigh"	"I think so, it looks close to the slop I got from envydis -> emulation"
"2026-07-02T20:05:25.942000+00:00"	"petrikrohn_26497"	"I believe all the so-called fuses on the 170HX actually exist in the VBIOS. On 3080 and 3090 the memory amount is defined by the strap resistors.  On the 170HX too, it should be possible to unlock the memory amount by moving the resistors.  We just have not figured out the correct positions yet."
"2026-07-02T20:05:57.656000+00:00"	"ju5t5omedude"	"So I'm reading that as a yes, cores are locked in the die?"
"2026-07-02T20:06:27.163000+00:00"	"serplay228"	"I can be wrong, but afaik yes"
