"timestamp"	"author"	"message"
"2026-07-02T00:58:33.952000+00:00"	"arabel1la"	"what are the checksum/size of your /lib/firmware/nvidia/580.159.03/gsp_tu10x.bin?"
"2026-07-02T01:00:36.110000+00:00"	"arabel1la"	"It says that mine (freshly intalled driver of you version) has Size mismatch: section=0x1000 expected=0xf700"
"2026-07-02T01:02:23.321000+00:00"	"arabel1la"	"md5 8e8baecacdcfb76355f79eca3428d823 size 30463064"
"2026-07-02T01:10:19.574000+00:00"	"arabel1la"	"I think the shortest way is to use `0x1d9f` that loads r0 from stack -> `0x0cbd` that moves r0 to r10 -> `0x08fe` loads r4 from stack  -> `0x640f` r4 to r11 -> jump to `0x8232` (writes BAR with `iorw`)."
"2026-07-02T01:16:17.646000+00:00"	"arabel1la"	"at least if I put this into stack and actual firmware into imem of vibecoded emulator, it works 🙂 But both gadgets that move r1/4->r10/11 do something between assignment and return, which may depend on the rest of the state. So even if we believe that llm created a nice emulator (i don't really), this test is incomplete"
"2026-07-02T01:17:33.014000+00:00"	"petrikrohn_26497"	"At `0x1d9f` we find this mini-gadget: `00001d9f: fb 05 04            B mpopaddret $r0 0x4` All it does is loads `$r0` from memory and returns. (It may also grow the stack pointer by an extra 4 bytes.)"
"2026-07-02T01:26:04.758000+00:00"	"petrikrohn_26497"	"Before we can do anything, we need to load our fake canary value into $r15. All functions on exit compare the stack canary to this canary global value. But we only need to set it once, as the function exits do not clear it."
"2026-07-02T01:47:15.972000+00:00"	"ju5t5omedude"	"Reading you guys power thru this is vicariously exciting.  Makes me think if the age of AI will make software locks a thing of the past"
"2026-07-02T03:15:51.145000+00:00"	"gorby200"	""
"2026-07-02T05:18:18.449000+00:00"	"serplay228"	"If you're saying so, ok"
"2026-07-02T06:24:15.177000+00:00"	"angrykirc"	"To avito/ebay sellers if they come visit here, I will not buy anything over 240eur/20k rub, because well fuck your greediness, I already got enough cards for myself 😄"
"2026-07-02T06:30:24.080000+00:00"	"serplay228"	"Yeah, id better buy them from the china , than from you, fuck yall, who wants to short those cards"
"2026-07-02T07:03:15.150000+00:00"	"gluckmaker"	"Chinese sellers on eBay already offer them as ""PCIe 4.0 x4"" 😄"
"2026-07-02T08:32:21.679000+00:00"	"stsoftware_88487"	"in this script must be added some manipulations with gsp.  I wrote about what i done earlier: 0. add 0xf700 bytes to end of file 1. find info about .fwsignature_ga100 section in gsp file 2. adjust its lenght to 0xf700 and offset (to end of gsp file) 3. calculate sha256 4. run patcher 5. ??? (make something to calm nvidia drivers) 6. profit"
"2026-07-02T08:58:41.066000+00:00"	"petrikrohn_26497"	"They have always sold them as PCIe 4.0 x4. 4 is a lucky number in China. 4 x 4 is better than 1 x 4."
"2026-07-02T09:17:30.377000+00:00"	"serplay228"	"They definitely shouldn't do it in japan"
"2026-07-02T10:47:55.628000+00:00"	"petrikrohn_26497"	"## We need the full stack trace If anyone is running the `booter_load` binary in a Falcon simulator, it would be extremely helpful if you could publish the stack contents before it is overwritten. This would allow us to see the function call trace. We could then analyze and name the functions used.  We may need this to plan our escape route and join normal code execution. Did the code reserve some resources that need to be released?"
"2026-07-02T10:49:39.908000+00:00"	"stsoftware_88487"	"So what the full path is?  We need to write: (0x0082381C, 0x88888888),   # SS0: all SMs max speed (0x00823820, 0x00000008),   # SS1: IMLA4 override (0x009A0204, 0x27790000),   # CFG1: 64GB of usable VRAM (0x00823804, 0xFFFFFFFF),   # PLM: open all privilege levels  When no driver loads, sec2-falcon have loaded ucode from bios, where at 0x0F40 we have Bar0RegWrite routine.  We construct payload that 4 times loads our data to falcon's registers and adjust it program counter to 0x0F40.  Am i right with this? (By the way i think more similar to procedure Bar0RegWrite is routine at 10aa)"
"2026-07-02T10:56:30.652000+00:00"	"petrikrohn_26497"	"What do the functions at - `0x8224` - `0x8264` do?  The first one has this line: `00008232: f7 ab 00              iowrs I[$r10] $r11` This seems to be the instruction to execute to overwrite the fused registers."
"2026-07-02T11:01:33.593000+00:00"	"stsoftware_88487"	"Highly likely this are routines that named: 000028ee <_falc_stxb_i_with_halt> 00002941 <_falc_ldxb_i_with_halt>"
"2026-07-02T11:17:41.607000+00:00"	"petrikrohn_26497"	"## The `Panic()` function This is the function called by each of the other functions in case the canary check on function exit fails. ` 00007dd9: 8f 40 63 00        C  mov $r15 0x6340 00007ddd: bf ff                 ld b32 $r15 D[$r15] 00007ddf: f4 30 fc              add $sp -0x4 00007de2: fe 49 01              mov $r9 $sp 00007de5: a0 9f                 st b32 D[$r9] $r15 00007de7: 0f 47                 mov $r15 0x47 00007de9: 49 00 10              mov $r9 0x1000 00007dec: f7 9f 00              iowrs I[$r9] $r15 00007def: 3e ef 7d 00         B lbra 0x7def`  The last line is the `lbra` self-loop. The Falcon stays there for ever, unless restarted.  Notice the `iowrs()` write to the BAR0 address `0x1000`. This is the mailbox address. When testing exploits and analyzing results, the value `0x47` in the mailbox indicates that the canary check has failed."
"2026-07-02T11:53:17.681000+00:00"	"petrikrohn_26497"	"## `BAR0Write($r10, $r11)` function analyzed This is the interesting function in the booter_load binary. The only relevant instruction is `iowrs I[$r10] $r11` at address `0x8232`.  All the other lines of code can be ignored when looking for gadgets. It might be useful to simply cut them out of your working copy of the assembly file. The first and last parts save and check the canary copy on the stack. The` iowrs()` instruction is followed by a check for success and a possible `exit()`. This too is irrelevant, as we never plan to use this branch. Here is the full listing, with the irrelevant parts pointed out.  Store copy of canary to stack: > ` > 00008224: 8f 40 63 00        C  mov $r15 0x6340 > 00008228: bf ff                 ld b32 $r15 D[$r15] > 0000822a: f4 30 fc              add $sp -0x4 > 0000822d: fe 49 01              mov $r9 $sp > 00008230: a0 9f                 st b32 D[$r9] $r15`  **Write value in register `$r11` to address in register `$r10`:** `00008232: f7 ab 00              iowrs I[$r10] $r11`  Check if successful and `exit()` if not: > ` > 00008235: 89 00 91 00           mov $r9 0x9100 > 00008239: ce 99 00              iords $r9 I[$r9] > 0000823c: b6 95 1f              shr b32 $r9 0x1f > 0000823f: b3 94 01 0c           bra b32 $r9 0x1 ne 0x824b > 00008243: 0a 15                 mov $r10 0x15 > 00008245: 7e 0f 1d 00           lcall 0x1d0f > 00008249: f8 02                 exit`  Check canary copy on stack: > ` > 0000824b: fe 49 01            B mov $r9 $sp > 0000824e: bf 9f                 ld b32 $r15 D[$r9] > 00008250: 89 40 63 00           mov $r9 0x6340 > 00008254: bf 99                 ld b32 $r9 D[$r9] > 00008256: a6 f9                 cmp b32 $r15 $r9 > 00008258: f4 0b 07              bra e 0x825f > 0000825b: 7e d9 7d 00           lcall 0x7dd9 > 0000825f: f4 30 04            B add $sp 0x4`  **Return:** `00008262: f8 00                 ret`"
"2026-07-02T12:19:29.054000+00:00"	"ju5t5omedude"	"Do you get a discount if you buy in 4's?"
"2026-07-02T12:55:49.395000+00:00"	"arabel1la"	"I can confirm that gsp signature start lands at DMEM  at `0x800` on my version of driver. I do binary search over payload size (John's uniform payload with panic function), falcon panics boundary is `0x5B40` . `0x6340-0x5B40=0x800`"
"2026-07-02T13:11:56.844000+00:00"	"dripok"	""
"2026-07-02T13:15:20.853000+00:00"	"michael4274"	""
"2026-07-02T13:34:26.947000+00:00"	"dripok"	"How to speed up Comfy UI on CMP 50hx?"
"2026-07-02T13:40:29.175000+00:00"	"petrikrohn_26497"	"This is not the channel for discussing general CMP stuff. The admin needs to create a separate channel for other CMP cards, and hopefully another public channel for serious 170HX work. (Most likely this channel will soon degrade into a general cryptomining nostalgia channel. 😅 )"
"2026-07-02T14:16:42.368000+00:00"	"petrikrohn_26497"	"I cannot see how this can be used. To call the BAR0 writer at `0x8224` we need to be able to set both `$r10` and `$r11` to our desired values. The code at `0x10aa` always sets the target address at `$r10` to a fixed value."
"2026-07-02T14:22:57.761000+00:00"	"arabel1la"	"The mailbox code depends monotonically on the overfill lingth. If you overfill with 0x00, all DMEM -> code 0x31, if panic -- 0x47. The boundary is 63324 bytes from signature start.  If I am right  and the real reason in mailbox is (canary panic) vs (jump to nowhere), then at the moment of DMA land  return address is at 63324 bytes and canary at 63328"
"2026-07-02T14:32:18.720000+00:00"	"petrikrohn_26497"	"Perfectly understood. 💯"
"2026-07-02T15:02:26.486000+00:00"	"tenchan."	""
"2026-07-02T15:15:08.911000+00:00"	"arabel1la"	"I can confirm it is a return address: if I set large overfill (which normally causes 0x31) and replace bytes 63324-63327 with panic address, it changes the mailbox to 0x47 (panic) which is normally found when the canaries differ"
"2026-07-02T15:18:16.352000+00:00"	"xanthefin"	"These cards permanent side effect hallucinating cryptocoins."
"2026-07-02T15:42:01.662000+00:00"	"petrikrohn_26497"	"To use the `BAR0Write($r10, $r11)` function we need to be able to set registers `$r10` and `$r11`.  The simplest way to set Falcon registers is to overwrite the desired values to the stack and ROP return to the last line of any function. `0000071a: fb 85 08              mpopaddret $r8 0x8`  The maximum number of registers that one can pop from the stack is 9. (`$r0 - $r8`) The registers `$r10` and `$r11` are outside this range. We need some other way of setting their value.  One could look for gadgets that move values from lower registers. However I can only find the stack pointer moved to $r10.  This may however be useful: ` 000011af: 8a 00 c1 01           mov $r10 0x1c100 000011b3: b2 1b                 mov b32 $r11 $r1 000011b5: 7e 24 82 00           lcall 0x8224` We would need to somehow set `$r10` and ROP return to `0x11b3`.  ### Correction - I was searching for 16-bit moves of the form `mov $r10 $r1` - There is however an abundance of 32-bit moves in the form of `mov b32 $r10 $r1`"
"2026-07-02T18:51:47.852000+00:00"	"petrikrohn_26497"	"<@1171545720453607504> - Could you also share the binary version. It would be needed for running the code on a simulator.   Also note, that the assembly starts at address `0x100`. We also need to include the unencrypted `0x100 `bytes."
"2026-07-02T19:24:30.310000+00:00"	"stsoftware_88487"	"I dont have enough knowledge about riscv architecture, but here is my hypothesis about constructing DMA frames (builder.py): (SP_DMA_INNER-DMA_TARGET) - is a pointer where is a stack data?  dma_issue routine ends with mpopaddret $r6 0x4 and restores 9 dwords :r0-r6, canary-dword, PC Bar0RegWrite routine ends with mpopaddret $r3 0x4 restores 6 dwords: :r0-r4, PC  PC - next execution address  SP_DMA_INNER + 0x00  $r0   ← first PRI addr    SP_DMA_INNER + 0x04  $r1   ← first PRI data    SP_DMA_INNER + 0x08  $r2   ← CANARY_GLOBAL_ADDR SP_DMA_INNER + 0x0C  $r3   ← CANARY_GLOBAL_ADDR SP_DMA_INNER + 0x10  $r4   ← 0 SP_DMA_INNER + 0x14  $r5   ← 0 SP_DMA_INNER + 0x18  $r6   ← 0 SP_DMA_INNER + 0x1C  canary← CANARY (0x000700A6)   SP_DMA_INNER + 0x20  PC    ← ROP_GADGET   frame_sp + 0x00  $r0   ← PRI addr frame_sp + 0x04  $r1   ← PRI data frame_sp + 0x08  $r2   ← CANARY_GLOBAL_ADDR   frame_sp + 0x0C  $r3   ← CANARY_GLOBAL_ADDR  frame_sp + 0x10  $r4   ← 0 frame_sp + 0x14  PC    ← next PC (ROP_GADGET or EXIT_ADDR)  ------- In our Bar0RegWrite routine there are: 000010b5: b2 a0                 mov b32 $r0 $r10 000010b7: b2 b1                 mov b32 $r1 $r11   So we need start our gadget from 10b9, because we already have in $r0 address and in $r1 data."
"2026-07-02T20:26:15.557000+00:00"	"arabel1la"	""
"2026-07-02T20:57:15.044000+00:00"	"petrikrohn_26497"	"I think I found the solution: ` 00001fb9: bf 1f                 ld b32 $r15 D[$r1]   <- Second call 00001fbb: bf 29                 ld b32 $r9 D[$r2] 00001fbd: b2 ab                 mov b32 $r11 $r10    <- Third call 00001fbf: b2 0a                 mov b32 $r10 $r0 00001fc1: a6 f9                 cmp b32 $r15 $r9 00001fc3: f4 0b 07              bra e 0x1fca 00001fc6: 7e d9 7d 00           lcall 0x7dd9 00001fca: fb 25 04            B mpopaddret $r2 0x4   <- First call`  Calling this three times at different addresses: - First time `0x1fca` - Pops `$r0`, `$r1`, and `$r2`.  Here `$r1` and  `$r2` are fed address of fake canary. - Second time  `01fb9` - Moves `$r0` to `$r10` and again pops `$r0`, `$r1`, and `$r2`. - Third time `01fbd` - Moves `$r10` to `$r11`  and `$r0` to `$r10`.  We can then ""call"" `BAR0Write($r10, $r11)` at `0x8224` to write our desired value to the fuse register."
"2026-07-03T00:59:28.437000+00:00"	"bigptoughneigh"	"Here's some relevant slop from Opus:  Common entry — the overflow returns through 0x4d4's epilogue (S4 = 0xFF3C;   guard@0x6340 and the canary slot are 0 so the check passes):   000005f6: a6 f9        cmp b32 $r15 $r9      ; canary copy(63320)=0 vs   guard(0x6340)=0 -> pass   000005ff: fb 65 04     mpopaddret $r6 0x4    <- ENTRY. pops r0..r6 (payload   63292..63316), RA (63324)"
"2026-07-03T00:59:47.465000+00:00"	"bigptoughneigh"	"(cont)   Chain A — 0x10b9 mid-entry (r0=ADDR, r1=VALUE). Control flow WORKS; the write   DROPS.    000010b5: b2 a0        mov $r0 $r10          ; (SKIPPED — we enter at 0x10b9,   so r0/r1 keep ADDR/VALUE)   000010b7: b2 b1        mov $r1 $r11          ; (SKIPPED)   000010b9: fe 42 01     mov $r2 $sp           <- ENTRY (0x4d4 RA @63324 =   0x10b9)   000010c1: 7e 64 10 00  lcall 0x1064          ; wait master idle (keeps r0/r1)   000010c5: b2 0b        mov $r11 $r0          ; r11 = ADDR   000010cb: 7e 24 82 00  lcall 0x8224          ; I[0x1c100] = ADDR   000010cf: b2 1b        mov $r11 $r1          ; r11 = VALUE   000010d5: 7e 24 82 00  lcall 0x8224          ; I[0x1c200] = VALUE   000010e2: 7e 24 82 00  lcall 0x8224          ; I[0x1c000] = 0x800000f2   (trigger)  <<< DROPPED: master says ""done"", PRI reg unchanged (even for WPR2)   000010ff: fb 35 04     mpopaddret $r3 0x4    ; chains OK — next RA @63348,   stride 0x18 (verified via 0x47 terminate)"
"2026-07-03T01:00:00.168000+00:00"	"bigptoughneigh"	"(cont)  Chain B — 0x1fca sets r10/r11, then full 0x10aa. WANDERS at the 0x1fb9    re-entry.    00001fb9: bf 1f        ld $r15 D[$r1]        <- SECOND entry   00001fbb: bf 29        ld $r9  D[$r2]   00001fbd: b2 ab        mov $r11 $r10         <- THIRD entry   00001fbf: b2 0a        mov $r10 $r0   00001fc1: a6 f9        cmp $r15 $r9          ; r1==r2 (CPTR 0x6340) -> pass   (does NOT Panic)   00001fca: fb 25 04     mpopaddret $r2 0x4    <- FIRST entry (pops r0,r1,r2, RA   @ sp+0x10)   FIRST  0x1fca (RA slot 63324): pop r0=VALUE(63328) r1=CPTR(63332)   r2=CPTR(63336); RA(63344)=0x1fb9   [WORKS: 0x47 iso]   SECOND 0x1fb9 : r10 = r0(=VALUE); canary D[CPTR]==D[CPTR] passes;           0x1fca: pop r0=ADDR(63348) r1=CPTR r2=CPTR; RA @63364 = 0x1fbd                          <<< WANDERS -> 0x31 on silicon   THIRD  0x1fbd : r11 = r10(=VALUE); r10 = r0(=ADDR);  -> r10=ADDR, r11=VALUE           0x1fca: pop ...; RA(63384) = 0x10aa          0x10aa : FULL write of VALUE->ADDR (the booter's own path; lands);   epilogue RA(63388)=0x7dd9 terminate"
"2026-07-03T01:00:17.217000+00:00"	"bigptoughneigh"	"What's needed to finish the chains:    - Chain A: why the master write is dropped at the PRI target (SEC2-HS   source/PLM permission, or the mid-entry skipping needed prologue state) — the   master itself reports success.   - Chain B: the real RA slot after 0x1fb9's mpopaddret on silicon. Both the   emulator and the confirmed mpopaddret semantics ($r6→SP+0x20 and $r2→SP+0x10,   each verified by a 0x47) say 63364, but hardware wanders — so 0x1fb9's   re-entry does something on silicon my emulation model doesn't capture.  On a related note, we need A100 BAR0 dumps to compare to the 170hx so that we can figure out what needs to be changed."
"2026-07-03T01:22:20.493000+00:00"	"petrikrohn_26497"	"The `0x10aa` function is disinformation. Totally useless for us. Do not show it to your AI bot."
"2026-07-03T01:25:02.791000+00:00"	"bigptoughneigh"	"Good to know! It should be clear, but just in case there any doubt from anyone else… I’m barely able to follow the excellent work done by others here, and am focused on documentation of a clean method for release when the creators want it out there, not to call it my own work."
"2026-07-03T01:29:07.163000+00:00"	"petrikrohn_26497"	"> RA(63344) What is RA? Return address? Why is it in decimal, and not hexadecimal? 63344 = `0xF770` does not exist in our code. The last address of code is at `0x864c` = 34380."
"2026-07-03T01:37:49.579000+00:00"	"bigptoughneigh"	"RA is return address, 63344 is the byte offset into payload."
"2026-07-03T01:39:44.185000+00:00"	"bigptoughneigh"	"The python builder uses array indices and that made sense to me. Prolly not kosher tho since the closest to real programming I do is in matlab"
"2026-07-03T01:42:20.733000+00:00"	"petrikrohn_26497"	"So 63344 is `0xFF70` on the stack.  (63344 = `0xF770` + `0x800` = `0xFF70`)"
"2026-07-03T01:43:01.458000+00:00"	"bigptoughneigh"	"Yes"
"2026-07-03T01:50:28.809000+00:00"	"petrikrohn_26497"	"Can the emulator create the stack content before the overflow? We need to somehow join the normal program flow. To do this we have to recreate the original stack in our payload. But we need to change the canary values on the stack to our new value."
"2026-07-03T08:41:55.411000+00:00"	"arabel1la"	"Hmm I was pretty sure that 63324 (and not 63344) is the return address. I will double-check that"
"2026-07-03T09:23:48.131000+00:00"	"arabel1la"	"I suppose no -- to achieve that we need to reconstruct all the io inputs."
"2026-07-03T09:41:07.136000+00:00"	"arabel1la"	"(there were some message but later I uderstood it is missleading)"
"2026-07-03T09:46:48.712000+00:00"	"m3gagluk"	"..so one can guess the canary value with a binary search?"
"2026-07-03T09:52:28.234000+00:00"	"serplay228"	"Technically, binary search is the most universal algorithms, so if you will manage to adjust it, you can use it to find a canary value"
"2026-07-03T09:55:02.855000+00:00"	"arabel1la"	"guess you guys are talking about position, not value. I already did that yesterday (see in this chat above).   The value itself is new on each boot."
"2026-07-03T09:56:34.474000+00:00"	"m3gagluk"	"oh derp, the register values are different for the canary position. i thought that the canary-comparing condition was leaking its result"
"2026-07-03T09:57:49.933000+00:00"	"arabel1la"	"The canary is set brand new random at 0x6440 on boot. After than, each (protected fuction) reads it -> puts copy of it on the boundary of this stack frame -> do stuff -> re-read that local copy and compare against global canary."
"2026-07-03T11:51:06.633000+00:00"	"port00"	"Not that I think it is the case but may be the exploit works on a specific version of bios, there are two different version of bios available for the 8GB version one version runs memory at higher clocks resulting in higher efficiency"
"2026-07-03T11:51:40.612000+00:00"	"port00"	"See if you get the same results with both bios version"
"2026-07-03T11:52:36.694000+00:00"	"port00"	"Nvidia may have released the newer bios with higher clocks to give miners an incentive to upgrade patching the vulnerability in the process"
"2026-07-03T11:52:48.114000+00:00"	"bigptoughneigh"	"The paper was on the 10GB card, which only has a single bios I think"
"2026-07-03T11:52:59.988000+00:00"	"mrpec"	"You can swap back and forth between different vbios without issue"
"2026-07-03T11:53:10.475000+00:00"	"mrpec"	"On the 8gb card"
"2026-07-03T11:53:12.255000+00:00"	"port00"	"Yes"
"2026-07-03T11:53:48.211000+00:00"	"port00"	"Yes that one only has one bios publicly available"
"2026-07-03T12:32:00.721000+00:00"	"arabel1la"	"experiment: check if we indeed can hijack return address. I (allegedly, correctly) place all canaries and jump to 7de9 (set mailbox to $r15, then panic loop). I get 0x47. If I set random address, I get 0x31.   But looking at the single data load function 0x4d4 should set r15 to canary value on exit. Canary is not 0x47.  any thoughts?"
"2026-07-03T12:32:43.501000+00:00"	"petrikrohn_26497"	"No. The canary value is a random number, different each time. According to the assembly code it is stored at address `0x6340` = 25408.  What the binary search does is that it allows the ~~attac~~ liberator to discover the location of this global canary data without access to the assembly code. If the payload overwrites the global canary while leaving the stack intact, the Falcon calls `panic()`, sends the value `0x47` to the mailbox at BAR0 address `0x1000`, and halts in the `lbra` self-loop.  (I accidentally first wrote *source code* above, when writing about the assembly code. In practice there is little difference.)"
"2026-07-03T12:37:49.686000+00:00"	"petrikrohn_26497"	"> single data load function 0x4d4 If you can figure out descriptive names for the functions, please post them here. I already named two functions: - `panic()` at `0x7dd9` - `BAR0Write($r10, $r11)` at `0x8224`  Include the names of the registers used to pass parameters, if you can figure them out."
"2026-07-03T12:40:17.535000+00:00"	"arabel1la"	"How do you figure out names? You just invent them?"
"2026-07-03T12:43:00.948000+00:00"	"arabel1la"	"According to falcon ISA, instrucion that starts DMA -> DMEM is xdld. There are three invocations in full code. Two of them are weird (source=dest, and xwait right after). The last one `0x4d4` is real DMA load cycle. It sets xfer registers, manage waits, etc.  I expect that when we ofervill buffer, we rive inside this function ox xwait."
"2026-07-03T12:52:27.121000+00:00"	"petrikrohn_26497"	"I guess that `0x4d4` can be called `DMA()` or `DMA_4d4()`.  > How do you figure out names? You just invent them? We try to figure what the functions do. If we cannot, just use the address. We should **NOT** be looking at unreliable sources for Nvidia's source code."
"2026-07-03T13:00:09.765000+00:00"	"arabel1la"	"> We should NOT be looking at unreliable sources for Nvidia's source code. >  yep, this is why I am sking. Let's call it DMA"
"2026-07-03T13:00:22.320000+00:00"	"petrikrohn_26497"	"We know that the overflow and `DMA()` happen inside some `validate()` function, that tries to validate the signature file for the GSP RISC-V code. 1 ### Questions: - Has the RISC-V code already been loaded to the GSP? - What housekeeping do we have to do to resume normal operation?  (1 Here we could just return and say that the signature checked out OK, no worries.)"
"2026-07-03T13:01:00.128000+00:00"	"arabel1la"	"Do we need to resume normal operation?"
"2026-07-03T13:01:24.124000+00:00"	"bigptoughneigh"	"I think so for compute unlocks, not sure on mem unlocks. working on that now."
"2026-07-03T13:01:54.947000+00:00"	"arabel1la"	"did't guys say that BAR0 writes are persistent on driver reload?"
"2026-07-03T13:05:14.138000+00:00"	"bigptoughneigh"	"FLR wipes PL0 scratch writes and resamples fuses. Not sure if that answers the question you are asking though"
"2026-07-03T13:06:18.163000+00:00"	"bigptoughneigh"	"Loading the driver doesn't wipe config-space writes though, when just using a modprobe"
"2026-07-03T13:08:06.741000+00:00"	"serplay228"	"And the question is, is it persistent on power cycles? Or we should use exploit every time on power on?"
"2026-07-03T13:09:53.732000+00:00"	"arabel1la"	"Can you point me on who are FLR and PL0? I am aware only of Petri's numbers   > overwriting address `0x009A0204` with the value `0x02779000` to get 64GB working."
"2026-07-03T13:16:53.838000+00:00"	"bigptoughneigh"	"FLR is function level reset, which uses sys/bus/pci/devices/000:65:00.0/reset PL0 is permission level 0, the lowest privilege level in Nvidia's permission model.   For my test, I used 0x14A0 for the PL0 scratchpad as a proxy to test whether an FLR wipes writable state."
"2026-07-03T13:19:15.297000+00:00"	"arabel1la"	"So there is a region in BAR which is has PL0 permissions, and thus it is relatively easy to write there?"
"2026-07-03T13:39:37.244000+00:00"	"vokrus_gaming"	""
"2026-07-03T13:42:52.598000+00:00"	"bigptoughneigh"	"Yeah, writing to BAR0 isn't an issue. The whole catch is that actually executing what we put there needs to be HS (running at L3), but I can't test whether the HS-written state survives a driver reload yet."
"2026-07-03T13:45:57.054000+00:00"	"bigptoughneigh"	"Obviously it is possble for driver reload to survive. Not sure if it's actually doable from a clean state."
"2026-07-03T16:46:25.903000+00:00"	"petrikrohn_26497"	"I had a long private chat with <@1171545720453607504>.  There may be some mutex or some other housekeeping that needs to be done before the Falcon code finishes. The best way would be to return to the normal execution and hope that our ROP has not eaten up too much of the stack.  For this we need to reconstruct as much of the original stack as possible — naturally replacing the stored canary values with our new fake canary.  We also need to figure out a return address we can return to.  Maybe pop some registers with `mpopaddret` to give the stack pointer the correct value."
"2026-07-03T16:55:11.011000+00:00"	"bigptoughneigh"	"Is the thought that the final normal exit point will fail since our payload fails crypto, but that’s better than just spinning so we could actually get a write to BAR0 to stick, which would then persist through a normal driver load?"
"2026-07-03T16:57:36.995000+00:00"	"petrikrohn_26497"	"Good question. We could exit normally and fake the GSP validation. This would give open-source driver developers new possibilities. 😁"
"2026-07-03T17:12:52.238000+00:00"	"arabel1la"	"I fed asm to claude and asked to describe/comment what is happening. Here is output, I have no idea what part of it is hallucinated."
"2026-07-03T17:34:15.488000+00:00"	"bigptoughneigh"	"Ty fam, that overview was super helpful"
"2026-07-03T18:01:23.683000+00:00"	"petrikrohn_26497"	"My earlier comment to <@1171545720453607504>  > Fuck! This guy is clever! Did he *(insert your preferred pronoun here)* really figure all this out by just looking at the code. He must have a helluva lot of background information! >  > So now we have function names. Good! > Did the AI really invent all this by itself, is there some other source you provided? > Is this clean of any leaked material? Or maybe the AI was in fact trained on the ~~L****s~~ leak code. 😁"
"2026-07-03T18:02:41.668000+00:00"	"ju5t5omedude"	"If bigAI is trained on material without permission, what's the difference?"
"2026-07-03T18:02:44.686000+00:00"	"bigptoughneigh"	"Ugh is this not clean then? Seems fine to me, but yeah"
"2026-07-03T18:03:16.042000+00:00"	"ju5t5omedude"	"If it's in the AI it's public domain😁"
"2026-07-03T18:03:43.898000+00:00"	"bigptoughneigh"	"Lmao I wouldn’t put it past them"
"2026-07-03T18:23:54.576000+00:00"	"arabel1la"	"I am not that optimistic. Its plausible-looking hallucinations can cost a large piece of time. It would be really sad if his hallucinations will turn us to the wrong зpath."
"2026-07-03T18:24:51.544000+00:00"	"bigptoughneigh"	"My ai thought that what your ai called the prologue was actually the exit… worth testing I think"
"2026-07-03T18:25:27.493000+00:00"	"arabel1la"	"))  yes, their outputs should always be threaten with a bit of grain"
"2026-07-03T18:37:21.794000+00:00"	"petrikrohn_26497"	"What we need to do next is reconstruct the original stack. Opus has given us a plausible call chain. We can verify this by looking at the function calls and addresses in the code.  When we have the chain, we can count how much stack space each function consumes. Then we reconstruct the full stack, replacing the stored canary values with our fake canary.  Depending on how much stack our ROP consumes, we have to decide where in the original stack we want to or can return. We set the last return address in our new chain to the appropriate place in the original calling function."
"2026-07-03T18:41:34.596000+00:00"	"fantastic_dolphin_18476"	"Has anybody had a look at using the xcld at 5ad for a more direct option? It isn't jumping out at me why it is a bad idea."
"2026-07-03T18:43:40.655000+00:00"	"petrikrohn_26497"	"What does the `xcld` Falcon instruction do?  I see it takes two registers as arguments. `000005ad: fa f9 04              xcld $r15 $r9`"
"2026-07-03T18:44:28.371000+00:00"	"arabel1la"	"dma to imem"
"2026-07-03T18:45:05.756000+00:00"	"arabel1la"	"https://envytools.readthedocs.io/en/latest/hw/falcon/xfer.html"
"2026-07-03T18:52:45.553000+00:00"	"petrikrohn_26497"	"What is `$xtargets`? Transfer targets? Some special register for DMA transfers? ` 0000051e: fe be 01            B mov $r14 $xtargets 00000530: fe 9b 00              mov $xtargets $r9 00000554: fe 9b 00              mov $xtargets $r9`"
"2026-07-03T19:05:47.982000+00:00"	"petrikrohn_26497"	"> It isn't jumping out at me why it is a bad idea. Running DOOM in HS mode on an A100 is a bad idea, especially because the A100 has no video output. Besides, it would totally wreck Nvidia's security.  So you are kind of suggesting we would DMA our own code to some unneeded part of the code, like the `_start` function at `0x100` and run it from there. Would this not make Nvidia angry?"
"2026-07-03T19:23:01.464000+00:00"	"fantastic_dolphin_18476"	"That was the thought - haven't checked to see if the secret flag is needed in HS mode (am assuming not), and obviously you'd need a barrier - the xcwait at 5e0 (don't know if you'd get away with DMAing on top of a spinning instruction) - hoping somebody had already tried it."
"2026-07-03T21:19:56.402000+00:00"	"bigptoughneigh"	"Is this why the byte offset index into the payload keeps changing with the number of hops in the chain?"
"2026-07-03T21:27:51.915000+00:00"	"petrikrohn_26497"	"The stack frames have different sizes. The  `mpopaddret $r6 0x4` command at the end should tell you something about the stack size."
